ticker,date,,,,,,,avg_test_qlike
,04/01/2006,,,,,,,0.0693695
,05/01/2006,,,,,,,0.0693695
,06/01/2006,,,,,,,0.0693695
,09/01/2006,,,,,,,0.0693695
,10/01/2006,,,,,,,0.0693695
,11/01/2006,,,,,,,0.0693695
,12/01/2006,,,,,,,0.0693695
,13/01/2006,,,,,,,0.0693695
,17/01/2006,,,,,,,0.0693695
,18/01/2006,,,,,,,0.0693695
,19/01/2006,,,,,,,0.0693695
,20/01/2006,,,,,,,0.0693695
,23/01/2006,,,,,,,0.0693695
,24/01/2006,,,,,,,0.0693695
,25/01/2006,,,,,,,0.0693695
,26/01/2006,,,,,,,0.0693695
,27/01/2006,,,,,,,0.0693695
,30/01/2006,,,,,,,0.0693695
,31/01/2006,,,,,,,0.0693695
,01/02/2006,,,,,,,0.0693695
,02/02/2006,,,,,,,0.0693695
,03/02/2006,,,,,,,0.0693695
,06/02/2006,,,,,,,0.0693695
,07/02/2006,,,,,,,0.0693695
,08/02/2006,,,,,,,0.0693695
,09/02/2006,,,,,,,0.0693695
,10/02/2006,,,,,,,0.0693695
,13/02/2006,,,,,,,0.0693695
,14/02/2006,,,,,,,0.0693695
,15/02/2006,,,,,,,0.0693695
,16/02/2006,,,,,,,0.0693695
,17/02/2006,,,,,,,0.0693695
,21/02/2006,,,,,,,0.0693695
,22/02/2006,,,,,,,0.0693695
,23/02/2006,,,,,,,0.0693695
,24/02/2006,,,,,,,0.0693695
,27/02/2006,,,,,,,0.0693695
,28/02/2006,,,,,,,0.0693695
,28/02/2006,,,,,,,0.064428166
,01/03/2006,,,,,,,0.064428166
,02/03/2006,,,,,,,0.064428166
,03/03/2006,,,,,,,0.064428166
,06/03/2006,,,,,,,0.064428166
,07/03/2006,,,,,,,0.064428166
,08/03/2006,,,,,,,0.064428166
,09/03/2006,,,,,,,0.064428166
,10/03/2006,,,,,,,0.064428166
,13/03/2006,,,,,,,0.064428166
,14/03/2006,,,,,,,0.064428166
,15/03/2006,,,,,,,0.064428166
,16/03/2006,,,,,,,0.064428166
,17/03/2006,,,,,,,0.064428166
,20/03/2006,,,,,,,0.05801619
,21/03/2006,,,,,,,0.05801619
,22/03/2006,,,,,,,0.05801619
,23/03/2006,,,,,,,0.05801619
,24/03/2006,,,,,,,0.05801619
,27/03/2006,,,,,,,0.05801619
,28/03/2006,,,,,,,0.05801619
,29/03/2006,,,,,,,0.05801619
,30/03/2006,,,,,,,0.05801619
,31/03/2006,,,,,,,0.05801619
,03/04/2006,,,,,,,0.05801619
,04/04/2006,,,,,,,0.05801619
,05/04/2006,,,,,,,0.05801619
,06/04/2006,,,,,,,0.05801619
,07/04/2006,,,,,,,0.05801619
,10/04/2006,,,,,,,0.05801619
,11/04/2006,,,,,,,0.05801619
,12/04/2006,,,,,,,0.05801619
,13/04/2006,,,,,,,0.05801619
,17/04/2006,,,,,,,0.05801619
,18/04/2006,,,,,,,0.05801619
,19/04/2006,,,,,,,0.05801619
,20/04/2006,,,,,,,0.05801619
,21/04/2006,,,,,,,0.05801619
,24/04/2006,,,,,,,0.05801619
,25/04/2006,,,,,,,0.05801619
,26/04/2006,,,,,,,0.05801619
,27/04/2006,,,,,,,0.05801619
,28/04/2006,,,,,,,0.05801619
,01/05/2006,,,,,,,0.05801619
,02/05/2006,,,,,,,0.05801619
,03/05/2006,,,,,,,0.05801619
,04/05/2006,,,,,,,0.05801619
,05/05/2006,,,,,,,0.05801619
,08/05/2006,,,,,,,0.05801619
,09/05/2006,,,,,,,0.05801619
,10/05/2006,,,,,,,0.05801619
,11/05/2006,,,,,,,0.05801619
,12/05/2006,,,,,,,0.05801619
,15/05/2006,,,,,,,0.05801619
,16/05/2006,,,,,,,0.05801619
,17/05/2006,,,,,,,0.05801619
,18/05/2006,,,,,,,0.05801619
,19/05/2006,,,,,,,0.05801619
,22/05/2006,,,,,,,0.05801619
,23/05/2006,,,,,,,0.05801619
,24/05/2006,,,,,,,0.05801619
,25/05/2006,,,,,,,0.05801619
,26/05/2006,,,,,,,0.05801619
,30/05/2006,,,,,,,0.05801619
,31/05/2006,,,,,,,0.05801619
,01/06/2006,,,,,,,0.05801619
,02/06/2006,,,,,,,0.05801619
,05/06/2006,,,,,,,0.05801619
,06/06/2006,,,,,,,0.05801619
,07/06/2006,,,,,,,0.05801619
,08/06/2006,,,,,,,0.05801619
,09/06/2006,,,,,,,0.05801619
,12/06/2006,,,,,,,0.05801619
,13/06/2006,,,,,,,0.05801619
,14/06/2006,,,,,,,0.05801619
,15/06/2006,,,,,,,0.05801619
,16/06/2006,,,,,,,0.05801619
,19/06/2006,,,,,,,0.05801619
,20/06/2006,,,,,,,0.05801619
,21/06/2006,,,,,,,0.05801619
,22/06/2006,,,,,,,0.05801619
,23/06/2006,,,,,,,0.05801619
,26/06/2006,,,,,,,0.05801619
,27/06/2006,,,,,,,0.05801619
,28/06/2006,,,,,,,0.05801619
,29/06/2006,,,,,,,0.05801619
,30/06/2006,,,,,,,0.05801619
,03/07/2006,,,,,,,0.05801619
,05/07/2006,,,,,,,0.05801619
,06/07/2006,,,,,,,0.05801619
,07/07/2006,,,,,,,0.05801619
,10/07/2006,,,,,,,0.05801619
,11/07/2006,,,,,,,0.05801619
,12/07/2006,,,,,,,0.05801619
,13/07/2006,,,,,,,0.05801619
,14/07/2006,,,,,,,0.05801619
,17/07/2006,,,,,,,0.05801619
,17/07/2006,,,,,,,0.049909716
,18/07/2006,,,,,,,0.049909716
,19/07/2006,,,,,,,0.049909716
,20/07/2006,,,,,,,0.049909716
,21/07/2006,,,,,,,0.049909716
,24/07/2006,,,,,,,0.049909716
,25/07/2006,,,,,,,0.049909716
,26/07/2006,,,,,,,0.049909716
,27/07/2006,,,,,,,0.049909716
,28/07/2006,,,,,,,0.049909716
,31/07/2006,,,,,,,0.049909716
,01/08/2006,,,,,,,0.049909716
,02/08/2006,,,,,,,0.049909716
,03/08/2006,,,,,,,0.049909716
,04/08/2006,,,,,,,0.049909716
,07/08/2006,,,,,,,0.049909716
,08/08/2006,,,,,,,0.049909716
,09/08/2006,,,,,,,0.049909716
,10/08/2006,,,,,,,0.049909716
,11/08/2006,,,,,,,0.049909716
,14/08/2006,,,,,,,0.049909716
,15/08/2006,,,,,,,0.049909716
,16/08/2006,,,,,,,0.049909716
,17/08/2006,,,,,,,0.049909716
,18/08/2006,,,,,,,0.049909716
,21/08/2006,,,,,,,0.049909716
,22/08/2006,,,,,,,0.049909716
,23/08/2006,,,,,,,0.049909716
,24/08/2006,,,,,,,0.049909716
,25/08/2006,,,,,,,0.049909716
,28/08/2006,,,,,,,0.049909716
,29/08/2006,,,,,,,0.049909716
,30/08/2006,,,,,,,0.049909716
,31/08/2006,,,,,,,0.049909716
,01/09/2006,,,,,,,0.049909716
,05/09/2006,,,,,,,0.049909716
,06/09/2006,,,,,,,0.049909716
,07/09/2006,,,,,,,0.049909716
,08/09/2006,,,,,,,0.049909716
,11/09/2006,,,,,,,0.049909716
,12/09/2006,,,,,,,0.049909716
,13/09/2006,,,,,,,0.049909716
,14/09/2006,,,,,,,0.049909716
,15/09/2006,,,,,,,0.049909716
,18/09/2006,,,,,,,0.049909716
,19/09/2006,,,,,,,0.049909716
,20/09/2006,,,,,,,0.049909716
,21/09/2006,,,,,,,0.049909716
,22/09/2006,,,,,,,0.049909716
,25/09/2006,,,,,,,0.049909716
,26/09/2006,,,,,,,0.049909716
,27/09/2006,,,,,,,0.049909716
,28/09/2006,,,,,,,0.049909716
,29/09/2006,,,,,,,0.049909716
,02/10/2006,,,,,,,0.049909716
,03/10/2006,,,,,,,0.049909716
,04/10/2006,,,,,,,0.049909716
,05/10/2006,,,,,,,0.049909716
,06/10/2006,,,,,,,0.049909716
,09/10/2006,,,,,,,0.049909716
,10/10/2006,,,,,,,0.049909716
,11/10/2006,,,,,,,0.049909716
,12/10/2006,,,,,,,0.049909716
,13/10/2006,,,,,,,0.049909716
,16/10/2006,,,,,,,0.049909716
,17/10/2006,,,,,,,0.049909716
,18/10/2006,,,,,,,0.049909716
,19/10/2006,,,,,,,0.049909716
,20/10/2006,,,,,,,0.049909716
,23/10/2006,,,,,,,0.049909716
,24/10/2006,,,,,,,0.049909716
,25/10/2006,,,,,,,0.049909716
,26/10/2006,,,,,,,0.049909716
,27/10/2006,,,,,,,0.049909716
,30/10/2006,,,,,,,0.049909716
,31/10/2006,,,,,,,0.049909716
,01/11/2006,,,,,,,0.049909716
,02/11/2006,,,,,,,0.049909716
,03/11/2006,,,,,,,0.049909716
,06/11/2006,,,,,,,0.049909716
,07/11/2006,,,,,,,0.049909716
,08/11/2006,,,,,,,0.049909716
,09/11/2006,,,,,,,0.049909716
,10/11/2006,,,,,,,0.049909716
,13/11/2006,,,,,,,0.049909716
,14/11/2006,,,,,,,0.049909716
,15/11/2006,,,,,,,0.049909716
,16/11/2006,,,,,,,0.049909716
,17/11/2006,,,,,,,0.049909716
,20/11/2006,,,,,,,0.049909716
,21/11/2006,,,,,,,0.049909716
,22/11/2006,,,,,,,0.049909716
,24/11/2006,,,,,,,0.049909716
,27/11/2006,,,,,,,0.049909716
,28/11/2006,,,,,,,0.049909716
,29/11/2006,,,,,,,0.049909716
,30/11/2006,,,,,,,0.049909716
,01/12/2006,,,,,,,0.049909716
,04/12/2006,,,,,,,0.049909716
,05/12/2006,,,,,,,0.049909716
,06/12/2006,,,,,,,0.049909716
,07/12/2006,,,,,,,0.049909716
,08/12/2006,,,,,,,0.049909716
,11/12/2006,,,,,,,0.049909716
,12/12/2006,,,,,,,0.049909716
,13/12/2006,,,,,,,0.049909716
,14/12/2006,,,,,,,0.049909716
,15/12/2006,,,,,,,0.049909716
,18/12/2006,,,,,,,0.049909716
,19/12/2006,,,,,,,0.049909716
,20/12/2006,,,,,,,0.049909716
,21/12/2006,,,,,,,0.049909716
,22/12/2006,,,,,,,0.049909716
,26/12/2006,,,,,,,0.049909716
,27/12/2006,,,,,,,0.049909716
,28/12/2006,,,,,,,0.049909716
,29/12/2006,,,,,,,0.049909716
,03/01/2007,,,,,,,0.049909716
,04/01/2007,,,,,,,0.049909716
,05/01/2007,,,,,,,0.049909716
,08/01/2007,,,,,,,0.049909716
,09/01/2007,,,,,,,0.049909716
,10/01/2007,,,,,,,0.049909716
,11/01/2007,,,,,,,0.049909716
,12/01/2007,,,,,,,0.049909716
,16/01/2007,,,,,,,0.049909716
,17/01/2007,,,,,,,0.049909716
,18/01/2007,,,,,,,0.049909716
,19/01/2007,,,,,,,0.049909716
,22/01/2007,,,,,,,0.049909716
,23/01/2007,,,,,,,0.049909716
,24/01/2007,,,,,,,0.049909716
,25/01/2007,,,,,,,0.049909716
,26/01/2007,,,,,,,0.049909716
,29/01/2007,,,,,,,0.049909716
,30/01/2007,,,,,,,0.049909716
,31/01/2007,,,,,,,0.049909716
,01/02/2007,,,,,,,0.049909716
,02/02/2007,,,,,,,0.049909716
,05/02/2007,,,,,,,0.049909716
,06/02/2007,,,,,,,0.049909716
,07/02/2007,,,,,,,0.049909716
,08/02/2007,,,,,,,0.049909716
,09/02/2007,,,,,,,0.049909716
,12/02/2007,,,,,,,0.049909716
,13/02/2007,,,,,,,0.049909716
,14/02/2007,,,,,,,0.049909716
,15/02/2007,,,,,,,0.049909716
,16/02/2007,,,,,,,0.049909716
,20/02/2007,,,,,,,0.049909716
,21/02/2007,,,,,,,0.049909716
,22/02/2007,,,,,,,0.049909716
,23/02/2007,,,,,,,0.049909716
,26/02/2007,,,,,,,0.049909716
,27/02/2007,,,,,,,0.049909716
,28/02/2007,,,,,,,0.049909716
,28/02/2007,,,,,,,0.062917417
,01/03/2007,,,,,,,0.062917417
,02/03/2007,,,,,,,0.062917417
,05/03/2007,,,,,,,0.062917417
,06/03/2007,,,,,,,0.062917417
,07/03/2007,,,,,,,0.062917417
,08/03/2007,,,,,,,0.062917417
,09/03/2007,,,,,,,0.062917417
,12/03/2007,,,,,,,0.062917417
,13/03/2007,,,,,,,0.062917417
,14/03/2007,,,,,,,0.062917417
,15/03/2007,,,,,,,0.062917417
,16/03/2007,,,,,,,0.062917417
,19/03/2007,,,,,,,0.08564085
,20/03/2007,,,,,,,0.08564085
,21/03/2007,,,,,,,0.08564085
,22/03/2007,,,,,,,0.08564085
,23/03/2007,,,,,,,0.08564085
,26/03/2007,,,,,,,0.08564085
,27/03/2007,,,,,,,0.08564085
,28/03/2007,,,,,,,0.08564085
,29/03/2007,,,,,,,0.08564085
,30/03/2007,,,,,,,0.08564085
,02/04/2007,,,,,,,0.08564085
,03/04/2007,,,,,,,0.08564085
,04/04/2007,,,,,,,0.08564085
,05/04/2007,,,,,,,0.08564085
,09/04/2007,,,,,,,0.08564085
,10/04/2007,,,,,,,0.08564085
,11/04/2007,,,,,,,0.08564085
,12/04/2007,,,,,,,0.08564085
,13/04/2007,,,,,,,0.08564085
,16/04/2007,,,,,,,0.08564085
,17/04/2007,,,,,,,0.08564085
,18/04/2007,,,,,,,0.08564085
,19/04/2007,,,,,,,0.08564085
,20/04/2007,,,,,,,0.08564085
,23/04/2007,,,,,,,0.08564085
,24/04/2007,,,,,,,0.08564085
,25/04/2007,,,,,,,0.08564085
,26/04/2007,,,,,,,0.08564085
,27/04/2007,,,,,,,0.08564085
,30/04/2007,,,,,,,0.08564085
,01/05/2007,,,,,,,0.08564085
,02/05/2007,,,,,,,0.08564085
,03/05/2007,,,,,,,0.08564085
,04/05/2007,,,,,,,0.08564085
,07/05/2007,,,,,,,0.08564085
,08/05/2007,,,,,,,0.08564085
,09/05/2007,,,,,,,0.08564085
,10/05/2007,,,,,,,0.08564085
,11/05/2007,,,,,,,0.08564085
,14/05/2007,,,,,,,0.08564085
,15/05/2007,,,,,,,0.08564085
,16/05/2007,,,,,,,0.08564085
,17/05/2007,,,,,,,0.08564085
,18/05/2007,,,,,,,0.08564085
,21/05/2007,,,,,,,0.08564085
,22/05/2007,,,,,,,0.08564085
,23/05/2007,,,,,,,0.08564085
,24/05/2007,,,,,,,0.08564085
,25/05/2007,,,,,,,0.08564085
,29/05/2007,,,,,,,0.08564085
,30/05/2007,,,,,,,0.08564085
,31/05/2007,,,,,,,0.08564085
,01/06/2007,,,,,,,0.08564085
,04/06/2007,,,,,,,0.08564085
,05/06/2007,,,,,,,0.08564085
,06/06/2007,,,,,,,0.08564085
,07/06/2007,,,,,,,0.08564085
,08/06/2007,,,,,,,0.08564085
,11/06/2007,,,,,,,0.08564085
,12/06/2007,,,,,,,0.08564085
,13/06/2007,,,,,,,0.08564085
,14/06/2007,,,,,,,0.08564085
,15/06/2007,,,,,,,0.08564085
,18/06/2007,,,,,,,0.08564085
,19/06/2007,,,,,,,0.08564085
,20/06/2007,,,,,,,0.08564085
,21/06/2007,,,,,,,0.08564085
,22/06/2007,,,,,,,0.08564085
,25/06/2007,,,,,,,0.08564085
,26/06/2007,,,,,,,0.08564085
,27/06/2007,,,,,,,0.08564085
,28/06/2007,,,,,,,0.08564085
,29/06/2007,,,,,,,0.08564085
,02/07/2007,,,,,,,0.08564085
,03/07/2007,,,,,,,0.08564085
,05/07/2007,,,,,,,0.08564085
,06/07/2007,,,,,,,0.08564085
,09/07/2007,,,,,,,0.08564085
,10/07/2007,,,,,,,0.08564085
,11/07/2007,,,,,,,0.08564085
,12/07/2007,,,,,,,0.08564085
,13/07/2007,,,,,,,0.08564085
,16/07/2007,,,,,,,0.08564085
,17/07/2007,,,,,,,0.08564085
,17/07/2007,,,,,,,0.123160482
,18/07/2007,,,,,,,0.123160482
,19/07/2007,,,,,,,0.123160482
,20/07/2007,,,,,,,0.123160482
,23/07/2007,,,,,,,0.123160482
,24/07/2007,,,,,,,0.123160482
,25/07/2007,,,,,,,0.123160482
,26/07/2007,,,,,,,0.123160482
,27/07/2007,,,,,,,0.123160482
,30/07/2007,,,,,,,0.123160482
,31/07/2007,,,,,,,0.123160482
,01/08/2007,,,,,,,0.123160482
,02/08/2007,,,,,,,0.123160482
,03/08/2007,,,,,,,0.123160482
,06/08/2007,,,,,,,0.123160482
,07/08/2007,,,,,,,0.123160482
,08/08/2007,,,,,,,0.123160482
,09/08/2007,,,,,,,0.123160482
,10/08/2007,,,,,,,0.123160482
,13/08/2007,,,,,,,0.123160482
,14/08/2007,,,,,,,0.123160482
,15/08/2007,,,,,,,0.123160482
,16/08/2007,,,,,,,0.123160482
,17/08/2007,,,,,,,0.123160482
,20/08/2007,,,,,,,0.123160482
,21/08/2007,,,,,,,0.123160482
,22/08/2007,,,,,,,0.123160482
,23/08/2007,,,,,,,0.123160482
,24/08/2007,,,,,,,0.123160482
,27/08/2007,,,,,,,0.123160482
,28/08/2007,,,,,,,0.123160482
,29/08/2007,,,,,,,0.123160482
,30/08/2007,,,,,,,0.123160482
,31/08/2007,,,,,,,0.123160482
,04/09/2007,,,,,,,0.123160482
,05/09/2007,,,,,,,0.123160482
,06/09/2007,,,,,,,0.123160482
,07/09/2007,,,,,,,0.123160482
,10/09/2007,,,,,,,0.123160482
,11/09/2007,,,,,,,0.123160482
,12/09/2007,,,,,,,0.123160482
,13/09/2007,,,,,,,0.123160482
,14/09/2007,,,,,,,0.123160482
,17/09/2007,,,,,,,0.123160482
,18/09/2007,,,,,,,0.123160482
,19/09/2007,,,,,,,0.123160482
,20/09/2007,,,,,,,0.123160482
,21/09/2007,,,,,,,0.123160482
,24/09/2007,,,,,,,0.123160482
,25/09/2007,,,,,,,0.123160482
,26/09/2007,,,,,,,0.123160482
,27/09/2007,,,,,,,0.123160482
,28/09/2007,,,,,,,0.123160482
,01/10/2007,,,,,,,0.123160482
,02/10/2007,,,,,,,0.123160482
,03/10/2007,,,,,,,0.123160482
,04/10/2007,,,,,,,0.123160482
,05/10/2007,,,,,,,0.123160482
,08/10/2007,,,,,,,0.123160482
,09/10/2007,,,,,,,0.123160482
,10/10/2007,,,,,,,0.123160482
,11/10/2007,,,,,,,0.123160482
,12/10/2007,,,,,,,0.123160482
,15/10/2007,,,,,,,0.123160482
,16/10/2007,,,,,,,0.123160482
,17/10/2007,,,,,,,0.123160482
,18/10/2007,,,,,,,0.123160482
,19/10/2007,,,,,,,0.123160482
,22/10/2007,,,,,,,0.123160482
,23/10/2007,,,,,,,0.123160482
,24/10/2007,,,,,,,0.123160482
,25/10/2007,,,,,,,0.123160482
,26/10/2007,,,,,,,0.123160482
,29/10/2007,,,,,,,0.123160482
,30/10/2007,,,,,,,0.123160482
,31/10/2007,,,,,,,0.123160482
,01/11/2007,,,,,,,0.123160482
,02/11/2007,,,,,,,0.123160482
,05/11/2007,,,,,,,0.123160482
,06/11/2007,,,,,,,0.123160482
,07/11/2007,,,,,,,0.123160482
,08/11/2007,,,,,,,0.123160482
,09/11/2007,,,,,,,0.123160482
,12/11/2007,,,,,,,0.123160482
,13/11/2007,,,,,,,0.123160482
,14/11/2007,,,,,,,0.123160482
,15/11/2007,,,,,,,0.123160482
,16/11/2007,,,,,,,0.123160482
,19/11/2007,,,,,,,0.123160482
,20/11/2007,,,,,,,0.123160482
,21/11/2007,,,,,,,0.123160482
,23/11/2007,,,,,,,0.123160482
,26/11/2007,,,,,,,0.123160482
,27/11/2007,,,,,,,0.123160482
,28/11/2007,,,,,,,0.123160482
,29/11/2007,,,,,,,0.123160482
,30/11/2007,,,,,,,0.123160482
,03/12/2007,,,,,,,0.123160482
,04/12/2007,,,,,,,0.123160482
,05/12/2007,,,,,,,0.123160482
,06/12/2007,,,,,,,0.123160482
,07/12/2007,,,,,,,0.123160482
,10/12/2007,,,,,,,0.123160482
,11/12/2007,,,,,,,0.123160482
,12/12/2007,,,,,,,0.123160482
,13/12/2007,,,,,,,0.123160482
,14/12/2007,,,,,,,0.123160482
,17/12/2007,,,,,,,0.123160482
,18/12/2007,,,,,,,0.123160482
,19/12/2007,,,,,,,0.123160482
,20/12/2007,,,,,,,0.123160482
,21/12/2007,,,,,,,0.123160482
,24/12/2007,,,,,,,0.123160482
,26/12/2007,,,,,,,0.123160482
,27/12/2007,,,,,,,0.123160482
,28/12/2007,,,,,,,0.123160482
,31/12/2007,,,,,,,0.123160482
,02/01/2008,,,,,,,0.123160482
,03/01/2008,,,,,,,0.123160482
,04/01/2008,,,,,,,0.123160482
,07/01/2008,,,,,,,0.123160482
,08/01/2008,,,,,,,0.123160482
,09/01/2008,,,,,,,0.123160482
,10/01/2008,,,,,,,0.123160482
,11/01/2008,,,,,,,0.123160482
,14/01/2008,,,,,,,0.123160482
,15/01/2008,,,,,,,0.123160482
,16/01/2008,,,,,,,0.123160482
,17/01/2008,,,,,,,0.123160482
,18/01/2008,,,,,,,0.123160482
,22/01/2008,,,,,,,0.123160482
,23/01/2008,,,,,,,0.123160482
,24/01/2008,,,,,,,0.123160482
,25/01/2008,,,,,,,0.123160482
,28/01/2008,,,,,,,0.123160482
,29/01/2008,,,,,,,0.123160482
,30/01/2008,,,,,,,0.123160482
,31/01/2008,,,,,,,0.123160482
,01/02/2008,,,,,,,0.123160482
,04/02/2008,,,,,,,0.123160482
,05/02/2008,,,,,,,0.123160482
,06/02/2008,,,,,,,0.123160482
,07/02/2008,,,,,,,0.123160482
,08/02/2008,,,,,,,0.123160482
,11/02/2008,,,,,,,0.123160482
,12/02/2008,,,,,,,0.123160482
,13/02/2008,,,,,,,0.123160482
,14/02/2008,,,,,,,0.123160482
,15/02/2008,,,,,,,0.123160482
,19/02/2008,,,,,,,0.123160482
,20/02/2008,,,,,,,0.123160482
,21/02/2008,,,,,,,0.123160482
,22/02/2008,,,,,,,0.123160482
,25/02/2008,,,,,,,0.123160482
,26/02/2008,,,,,,,0.123160482
,27/02/2008,,,,,,,0.123160482
,28/02/2008,,,,,,,0.123160482
,28/02/2008,,,,,,,0.110223939
,29/02/2008,,,,,,,0.110223939
,03/03/2008,,,,,,,0.110223939
,04/03/2008,,,,,,,0.110223939
,05/03/2008,,,,,,,0.110223939
,06/03/2008,,,,,,,0.110223939
,07/03/2008,,,,,,,0.110223939
,10/03/2008,,,,,,,0.110223939
,11/03/2008,,,,,,,0.110223939
,12/03/2008,,,,,,,0.110223939
,13/03/2008,,,,,,,0.110223939
,14/03/2008,,,,,,,0.110223939
,17/03/2008,,,,,,,0.110223939
,18/03/2008,,,,,,,0.110223939
,18/03/2008,,,,,,,0.093913797
,19/03/2008,,,,,,,0.093913797
,20/03/2008,,,,,,,0.093913797
,24/03/2008,,,,,,,0.093913797
,25/03/2008,,,,,,,0.093913797
,26/03/2008,,,,,,,0.093913797
,27/03/2008,,,,,,,0.093913797
,28/03/2008,,,,,,,0.093913797
,31/03/2008,,,,,,,0.093913797
,01/04/2008,,,,,,,0.093913797
,02/04/2008,,,,,,,0.093913797
,03/04/2008,,,,,,,0.093913797
,04/04/2008,,,,,,,0.093913797
,07/04/2008,,,,,,,0.093913797
,08/04/2008,,,,,,,0.093913797
,09/04/2008,,,,,,,0.093913797
,10/04/2008,,,,,,,0.093913797
,11/04/2008,,,,,,,0.093913797
,14/04/2008,,,,,,,0.093913797
,15/04/2008,,,,,,,0.093913797
