ticker,date,,,,,,,avg_test_qlike
,21/10/2005,,,,,,,0.073197478
,24/10/2005,,,,,,,0.073197478
,25/10/2005,,,,,,,0.073197478
,26/10/2005,,,,,,,0.073197478
,27/10/2005,,,,,,,0.073197478
,28/10/2005,,,,,,,0.073197478
,31/10/2005,,,,,,,0.073197478
,01/11/2005,,,,,,,0.073197478
,02/11/2005,,,,,,,0.073197478
,03/11/2005,,,,,,,0.073197478
,04/11/2005,,,,,,,0.073197478
,07/11/2005,,,,,,,0.073197478
,08/11/2005,,,,,,,0.073197478
,09/11/2005,,,,,,,0.073197478
,10/11/2005,,,,,,,0.073197478
,11/11/2005,,,,,,,0.073197478
,14/11/2005,,,,,,,0.073197478
,15/11/2005,,,,,,,0.073197478
,16/11/2005,,,,,,,0.073197478
,17/11/2005,,,,,,,0.073197478
,18/11/2005,,,,,,,0.073197478
,21/11/2005,,,,,,,0.073197478
,22/11/2005,,,,,,,0.073197478
,23/11/2005,,,,,,,0.073197478
,25/11/2005,,,,,,,0.073197478
,28/11/2005,,,,,,,0.073197478
,29/11/2005,,,,,,,0.073197478
,30/11/2005,,,,,,,0.073197478
,01/12/2005,,,,,,,0.073197478
,02/12/2005,,,,,,,0.073197478
,05/12/2005,,,,,,,0.073197478
,06/12/2005,,,,,,,0.073197478
,07/12/2005,,,,,,,0.073197478
,08/12/2005,,,,,,,0.073197478
,09/12/2005,,,,,,,0.073197478
,12/12/2005,,,,,,,0.073197478
,13/12/2005,,,,,,,0.073197478
,14/12/2005,,,,,,,0.073197478
,15/12/2005,,,,,,,0.073197478
,16/12/2005,,,,,,,0.073197478
,19/12/2005,,,,,,,0.073197478
,20/12/2005,,,,,,,0.073197478
,21/12/2005,,,,,,,0.073197478
,22/12/2005,,,,,,,0.073197478
,23/12/2005,,,,,,,0.073197478
,27/12/2005,,,,,,,0.073197478
,28/12/2005,,,,,,,0.073197478
,29/12/2005,,,,,,,0.073197478
,30/12/2005,,,,,,,0.073197478
,03/01/2006,,,,,,,0.073197478
,04/01/2006,,,,,,,0.073197478
,05/01/2006,,,,,,,0.073197478
,06/01/2006,,,,,,,0.073197478
,09/01/2006,,,,,,,0.073197478
,10/01/2006,,,,,,,0.073197478
,11/01/2006,,,,,,,0.073197478
,12/01/2006,,,,,,,0.073197478
,13/01/2006,,,,,,,0.073197478
,17/01/2006,,,,,,,0.073197478
,18/01/2006,,,,,,,0.073197478
,19/01/2006,,,,,,,0.073197478
,20/01/2006,,,,,,,0.073197478
,23/01/2006,,,,,,,0.073197478
,24/01/2006,,,,,,,0.073197478
,25/01/2006,,,,,,,0.073197478
,26/01/2006,,,,,,,0.073197478
,27/01/2006,,,,,,,0.073197478
,30/01/2006,,,,,,,0.073197478
,31/01/2006,,,,,,,0.073197478
,01/02/2006,,,,,,,0.073197478
,02/02/2006,,,,,,,0.073197478
,03/02/2006,,,,,,,0.073197478
,06/02/2006,,,,,,,0.073197478
,07/02/2006,,,,,,,0.073197478
,08/02/2006,,,,,,,0.073197478
,09/02/2006,,,,,,,0.073197478
,10/02/2006,,,,,,,0.073197478
,13/02/2006,,,,,,,0.073197478
,14/02/2006,,,,,,,0.073197478
,15/02/2006,,,,,,,0.073197478
,16/02/2006,,,,,,,0.073197478
,17/02/2006,,,,,,,0.073197478
,21/02/2006,,,,,,,0.073197478
,22/02/2006,,,,,,,0.073197478
,23/02/2006,,,,,,,0.073197478
,24/02/2006,,,,,,,0.073197478
,27/02/2006,,,,,,,0.073197478
,27/02/2006,,,,,,,0.063741348
,28/02/2006,,,,,,,0.063741348
,01/03/2006,,,,,,,0.063741348
,02/03/2006,,,,,,,0.063741348
,03/03/2006,,,,,,,0.063741348
,06/03/2006,,,,,,,0.063741348
,07/03/2006,,,,,,,0.063741348
,08/03/2006,,,,,,,0.063741348
,09/03/2006,,,,,,,0.063741348
,10/03/2006,,,,,,,0.063741348
,13/03/2006,,,,,,,0.063741348
,14/03/2006,,,,,,,0.063741348
,15/03/2006,,,,,,,0.063741348
,16/03/2006,,,,,,,0.063741348
,17/03/2006,,,,,,,0.063741348
,17/03/2006,,,,,,,0.060379376
,20/03/2006,,,,,,,0.060379376
,21/03/2006,,,,,,,0.060379376
,22/03/2006,,,,,,,0.060379376
,23/03/2006,,,,,,,0.060379376
,24/03/2006,,,,,,,0.060379376
,27/03/2006,,,,,,,0.060379376
,28/03/2006,,,,,,,0.060379376
,29/03/2006,,,,,,,0.060379376
,30/03/2006,,,,,,,0.060379376
,31/03/2006,,,,,,,0.060379376
,03/04/2006,,,,,,,0.060379376
,04/04/2006,,,,,,,0.060379376
,05/04/2006,,,,,,,0.060379376
,06/04/2006,,,,,,,0.060379376
,07/04/2006,,,,,,,0.060379376
,10/04/2006,,,,,,,0.060379376
,11/04/2006,,,,,,,0.060379376
,12/04/2006,,,,,,,0.060379376
,13/04/2006,,,,,,,0.060379376
,17/04/2006,,,,,,,0.060379376
,18/04/2006,,,,,,,0.060379376
,19/04/2006,,,,,,,0.060379376
,20/04/2006,,,,,,,0.060379376
,21/04/2006,,,,,,,0.060379376
,24/04/2006,,,,,,,0.060379376
,25/04/2006,,,,,,,0.060379376
,26/04/2006,,,,,,,0.060379376
,27/04/2006,,,,,,,0.060379376
,28/04/2006,,,,,,,0.060379376
,01/05/2006,,,,,,,0.060379376
,02/05/2006,,,,,,,0.060379376
,03/05/2006,,,,,,,0.060379376
,04/05/2006,,,,,,,0.060379376
,05/05/2006,,,,,,,0.060379376
,08/05/2006,,,,,,,0.060379376
,09/05/2006,,,,,,,0.060379376
,10/05/2006,,,,,,,0.060379376
,11/05/2006,,,,,,,0.060379376
,12/05/2006,,,,,,,0.060379376
,15/05/2006,,,,,,,0.060379376
,16/05/2006,,,,,,,0.060379376
,17/05/2006,,,,,,,0.060379376
,18/05/2006,,,,,,,0.060379376
,19/05/2006,,,,,,,0.060379376
,22/05/2006,,,,,,,0.060379376
,23/05/2006,,,,,,,0.060379376
,24/05/2006,,,,,,,0.060379376
,25/05/2006,,,,,,,0.060379376
,26/05/2006,,,,,,,0.060379376
,30/05/2006,,,,,,,0.060379376
,31/05/2006,,,,,,,0.060379376
,01/06/2006,,,,,,,0.060379376
,02/06/2006,,,,,,,0.060379376
,05/06/2006,,,,,,,0.060379376
,06/06/2006,,,,,,,0.060379376
,07/06/2006,,,,,,,0.060379376
,08/06/2006,,,,,,,0.060379376
,09/06/2006,,,,,,,0.060379376
,12/06/2006,,,,,,,0.060379376
,13/06/2006,,,,,,,0.060379376
,14/06/2006,,,,,,,0.060379376
,15/06/2006,,,,,,,0.060379376
,16/06/2006,,,,,,,0.060379376
,19/06/2006,,,,,,,0.060379376
,20/06/2006,,,,,,,0.060379376
,21/06/2006,,,,,,,0.060379376
,22/06/2006,,,,,,,0.060379376
,23/06/2006,,,,,,,0.060379376
,26/06/2006,,,,,,,0.060379376
,27/06/2006,,,,,,,0.060379376
,28/06/2006,,,,,,,0.060379376
,29/06/2006,,,,,,,0.060379376
,30/06/2006,,,,,,,0.060379376
,03/07/2006,,,,,,,0.060379376
,05/07/2006,,,,,,,0.060379376
,06/07/2006,,,,,,,0.060379376
,07/07/2006,,,,,,,0.060379376
,10/07/2006,,,,,,,0.060379376
,11/07/2006,,,,,,,0.060379376
,12/07/2006,,,,,,,0.060379376
,13/07/2006,,,,,,,0.060379376
,14/07/2006,,,,,,,0.060379376
,17/07/2006,,,,,,,0.052281331
,18/07/2006,,,,,,,0.052281331
,19/07/2006,,,,,,,0.052281331
,20/07/2006,,,,,,,0.052281331
,21/07/2006,,,,,,,0.052281331
,24/07/2006,,,,,,,0.052281331
,25/07/2006,,,,,,,0.052281331
,26/07/2006,,,,,,,0.052281331
,27/07/2006,,,,,,,0.052281331
,28/07/2006,,,,,,,0.052281331
,31/07/2006,,,,,,,0.052281331
,01/08/2006,,,,,,,0.052281331
,02/08/2006,,,,,,,0.052281331
,03/08/2006,,,,,,,0.052281331
,04/08/2006,,,,,,,0.052281331
,07/08/2006,,,,,,,0.052281331
,08/08/2006,,,,,,,0.052281331
,09/08/2006,,,,,,,0.052281331
,10/08/2006,,,,,,,0.052281331
,11/08/2006,,,,,,,0.052281331
,14/08/2006,,,,,,,0.052281331
,15/08/2006,,,,,,,0.052281331
,16/08/2006,,,,,,,0.052281331
,17/08/2006,,,,,,,0.052281331
,18/08/2006,,,,,,,0.052281331
,21/08/2006,,,,,,,0.052281331
,22/08/2006,,,,,,,0.052281331
,23/08/2006,,,,,,,0.052281331
,24/08/2006,,,,,,,0.052281331
,25/08/2006,,,,,,,0.052281331
,28/08/2006,,,,,,,0.052281331
,29/08/2006,,,,,,,0.052281331
,30/08/2006,,,,,,,0.052281331
,31/08/2006,,,,,,,0.052281331
,01/09/2006,,,,,,,0.052281331
,05/09/2006,,,,,,,0.052281331
,06/09/2006,,,,,,,0.052281331
,07/09/2006,,,,,,,0.052281331
,08/09/2006,,,,,,,0.052281331
,11/09/2006,,,,,,,0.052281331
,12/09/2006,,,,,,,0.052281331
,13/09/2006,,,,,,,0.052281331
,14/09/2006,,,,,,,0.052281331
,15/09/2006,,,,,,,0.052281331
,18/09/2006,,,,,,,0.052281331
,19/09/2006,,,,,,,0.052281331
,20/09/2006,,,,,,,0.052281331
,21/09/2006,,,,,,,0.052281331
,22/09/2006,,,,,,,0.052281331
,25/09/2006,,,,,,,0.052281331
,26/09/2006,,,,,,,0.052281331
,27/09/2006,,,,,,,0.052281331
,28/09/2006,,,,,,,0.052281331
,29/09/2006,,,,,,,0.052281331
,02/10/2006,,,,,,,0.052281331
,03/10/2006,,,,,,,0.052281331
,04/10/2006,,,,,,,0.052281331
,05/10/2006,,,,,,,0.052281331
,06/10/2006,,,,,,,0.052281331
,09/10/2006,,,,,,,0.052281331
,10/10/2006,,,,,,,0.052281331
,11/10/2006,,,,,,,0.052281331
,12/10/2006,,,,,,,0.052281331
,13/10/2006,,,,,,,0.052281331
,16/10/2006,,,,,,,0.052281331
,17/10/2006,,,,,,,0.052281331
,18/10/2006,,,,,,,0.052281331
,19/10/2006,,,,,,,0.052281331
,20/10/2006,,,,,,,0.052281331
,23/10/2006,,,,,,,0.052281331
,24/10/2006,,,,,,,0.052281331
,25/10/2006,,,,,,,0.052281331
,26/10/2006,,,,,,,0.052281331
,27/10/2006,,,,,,,0.052281331
,30/10/2006,,,,,,,0.052281331
,31/10/2006,,,,,,,0.052281331
,01/11/2006,,,,,,,0.052281331
,02/11/2006,,,,,,,0.052281331
,03/11/2006,,,,,,,0.052281331
,06/11/2006,,,,,,,0.052281331
,07/11/2006,,,,,,,0.052281331
,08/11/2006,,,,,,,0.052281331
,09/11/2006,,,,,,,0.052281331
,10/11/2006,,,,,,,0.052281331
,13/11/2006,,,,,,,0.052281331
,14/11/2006,,,,,,,0.052281331
,15/11/2006,,,,,,,0.052281331
,16/11/2006,,,,,,,0.052281331
,17/11/2006,,,,,,,0.052281331
,20/11/2006,,,,,,,0.052281331
,21/11/2006,,,,,,,0.052281331
,22/11/2006,,,,,,,0.052281331
,24/11/2006,,,,,,,0.052281331
,27/11/2006,,,,,,,0.052281331
,28/11/2006,,,,,,,0.052281331
,29/11/2006,,,,,,,0.052281331
,30/11/2006,,,,,,,0.052281331
,01/12/2006,,,,,,,0.052281331
,04/12/2006,,,,,,,0.052281331
,05/12/2006,,,,,,,0.052281331
,06/12/2006,,,,,,,0.052281331
,07/12/2006,,,,,,,0.052281331
,08/12/2006,,,,,,,0.052281331
,11/12/2006,,,,,,,0.052281331
,12/12/2006,,,,,,,0.052281331
,13/12/2006,,,,,,,0.052281331
,14/12/2006,,,,,,,0.052281331
,15/12/2006,,,,,,,0.052281331
,18/12/2006,,,,,,,0.052281331
,19/12/2006,,,,,,,0.052281331
,20/12/2006,,,,,,,0.052281331
,21/12/2006,,,,,,,0.052281331
,22/12/2006,,,,,,,0.052281331
,26/12/2006,,,,,,,0.052281331
,27/12/2006,,,,,,,0.052281331
,28/12/2006,,,,,,,0.052281331
,29/12/2006,,,,,,,0.052281331
,03/01/2007,,,,,,,0.052281331
,04/01/2007,,,,,,,0.052281331
,05/01/2007,,,,,,,0.052281331
,08/01/2007,,,,,,,0.052281331
,09/01/2007,,,,,,,0.052281331
,10/01/2007,,,,,,,0.052281331
,11/01/2007,,,,,,,0.052281331
,12/01/2007,,,,,,,0.052281331
,16/01/2007,,,,,,,0.052281331
,17/01/2007,,,,,,,0.052281331
,18/01/2007,,,,,,,0.052281331
,19/01/2007,,,,,,,0.052281331
,22/01/2007,,,,,,,0.052281331
,23/01/2007,,,,,,,0.052281331
,24/01/2007,,,,,,,0.052281331
,25/01/2007,,,,,,,0.052281331
,26/01/2007,,,,,,,0.052281331
,29/01/2007,,,,,,,0.052281331
,30/01/2007,,,,,,,0.052281331
,31/01/2007,,,,,,,0.052281331
,01/02/2007,,,,,,,0.052281331
,02/02/2007,,,,,,,0.052281331
,05/02/2007,,,,,,,0.052281331
,06/02/2007,,,,,,,0.052281331
,07/02/2007,,,,,,,0.052281331
,08/02/2007,,,,,,,0.052281331
,09/02/2007,,,,,,,0.052281331
,12/02/2007,,,,,,,0.052281331
,13/02/2007,,,,,,,0.052281331
,14/02/2007,,,,,,,0.052281331
,15/02/2007,,,,,,,0.052281331
,16/02/2007,,,,,,,0.052281331
,20/02/2007,,,,,,,0.052281331
,21/02/2007,,,,,,,0.052281331
,22/02/2007,,,,,,,0.052281331
,23/02/2007,,,,,,,0.052281331
,26/02/2007,,,,,,,0.052281331
,27/02/2007,,,,,,,0.052281331
,27/02/2007,,,,,,,0.062499277
,28/02/2007,,,,,,,0.062499277
,01/03/2007,,,,,,,0.062499277
,02/03/2007,,,,,,,0.062499277
,05/03/2007,,,,,,,0.062499277
,06/03/2007,,,,,,,0.062499277
,07/03/2007,,,,,,,0.062499277
,08/03/2007,,,,,,,0.062499277
,09/03/2007,,,,,,,0.062499277
,12/03/2007,,,,,,,0.062499277
,13/03/2007,,,,,,,0.062499277
,14/03/2007,,,,,,,0.062499277
,15/03/2007,,,,,,,0.062499277
,16/03/2007,,,,,,,0.062499277
,19/03/2007,,,,,,,0.084482466
,20/03/2007,,,,,,,0.084482466
,21/03/2007,,,,,,,0.084482466
,22/03/2007,,,,,,,0.084482466
,23/03/2007,,,,,,,0.084482466
,26/03/2007,,,,,,,0.084482466
,27/03/2007,,,,,,,0.084482466
,28/03/2007,,,,,,,0.084482466
,29/03/2007,,,,,,,0.084482466
,30/03/2007,,,,,,,0.084482466
,02/04/2007,,,,,,,0.084482466
,03/04/2007,,,,,,,0.084482466
,04/04/2007,,,,,,,0.084482466
,05/04/2007,,,,,,,0.084482466
,09/04/2007,,,,,,,0.084482466
,10/04/2007,,,,,,,0.084482466
,11/04/2007,,,,,,,0.084482466
,12/04/2007,,,,,,,0.084482466
,13/04/2007,,,,,,,0.084482466
,16/04/2007,,,,,,,0.084482466
,17/04/2007,,,,,,,0.084482466
,18/04/2007,,,,,,,0.084482466
,19/04/2007,,,,,,,0.084482466
,20/04/2007,,,,,,,0.084482466
,23/04/2007,,,,,,,0.084482466
,24/04/2007,,,,,,,0.084482466
,25/04/2007,,,,,,,0.084482466
,26/04/2007,,,,,,,0.084482466
,27/04/2007,,,,,,,0.084482466
,30/04/2007,,,,,,,0.084482466
,01/05/2007,,,,,,,0.084482466
,02/05/2007,,,,,,,0.084482466
,03/05/2007,,,,,,,0.084482466
,04/05/2007,,,,,,,0.084482466
,07/05/2007,,,,,,,0.084482466
,08/05/2007,,,,,,,0.084482466
,09/05/2007,,,,,,,0.084482466
,10/05/2007,,,,,,,0.084482466
,11/05/2007,,,,,,,0.084482466
,14/05/2007,,,,,,,0.084482466
,15/05/2007,,,,,,,0.084482466
,16/05/2007,,,,,,,0.084482466
,17/05/2007,,,,,,,0.084482466
,18/05/2007,,,,,,,0.084482466
,21/05/2007,,,,,,,0.084482466
,22/05/2007,,,,,,,0.084482466
,23/05/2007,,,,,,,0.084482466
,24/05/2007,,,,,,,0.084482466
,25/05/2007,,,,,,,0.084482466
,29/05/2007,,,,,,,0.084482466
,30/05/2007,,,,,,,0.084482466
,31/05/2007,,,,,,,0.084482466
,01/06/2007,,,,,,,0.084482466
,04/06/2007,,,,,,,0.084482466
,05/06/2007,,,,,,,0.084482466
,06/06/2007,,,,,,,0.084482466
,07/06/2007,,,,,,,0.084482466
,08/06/2007,,,,,,,0.084482466
,11/06/2007,,,,,,,0.084482466
,12/06/2007,,,,,,,0.084482466
,13/06/2007,,,,,,,0.084482466
,14/06/2007,,,,,,,0.084482466
,15/06/2007,,,,,,,0.084482466
,18/06/2007,,,,,,,0.084482466
,19/06/2007,,,,,,,0.084482466
,20/06/2007,,,,,,,0.084482466
,21/06/2007,,,,,,,0.084482466
,22/06/2007,,,,,,,0.084482466
,25/06/2007,,,,,,,0.084482466
,26/06/2007,,,,,,,0.084482466
,27/06/2007,,,,,,,0.084482466
,28/06/2007,,,,,,,0.084482466
,29/06/2007,,,,,,,0.084482466
,02/07/2007,,,,,,,0.084482466
,03/07/2007,,,,,,,0.084482466
,05/07/2007,,,,,,,0.084482466
,06/07/2007,,,,,,,0.084482466
,09/07/2007,,,,,,,0.084482466
,10/07/2007,,,,,,,0.084482466
,11/07/2007,,,,,,,0.084482466
,12/07/2007,,,,,,,0.084482466
,13/07/2007,,,,,,,0.084482466
,16/07/2007,,,,,,,0.084482466
,16/07/2007,,,,,,,0.14212561
,17/07/2007,,,,,,,0.14212561
,18/07/2007,,,,,,,0.14212561
,19/07/2007,,,,,,,0.14212561
,20/07/2007,,,,,,,0.14212561
,23/07/2007,,,,,,,0.14212561
,24/07/2007,,,,,,,0.14212561
,25/07/2007,,,,,,,0.14212561
,26/07/2007,,,,,,,0.14212561
,27/07/2007,,,,,,,0.14212561
,30/07/2007,,,,,,,0.14212561
,31/07/2007,,,,,,,0.14212561
,01/08/2007,,,,,,,0.14212561
,02/08/2007,,,,,,,0.14212561
,03/08/2007,,,,,,,0.14212561
,06/08/2007,,,,,,,0.14212561
,07/08/2007,,,,,,,0.14212561
,08/08/2007,,,,,,,0.14212561
,09/08/2007,,,,,,,0.14212561
,10/08/2007,,,,,,,0.14212561
,13/08/2007,,,,,,,0.14212561
,14/08/2007,,,,,,,0.14212561
,15/08/2007,,,,,,,0.14212561
,16/08/2007,,,,,,,0.14212561
,17/08/2007,,,,,,,0.14212561
,20/08/2007,,,,,,,0.14212561
,21/08/2007,,,,,,,0.14212561
,22/08/2007,,,,,,,0.14212561
,23/08/2007,,,,,,,0.14212561
,24/08/2007,,,,,,,0.14212561
,27/08/2007,,,,,,,0.14212561
,28/08/2007,,,,,,,0.14212561
,29/08/2007,,,,,,,0.14212561
,30/08/2007,,,,,,,0.14212561
,31/08/2007,,,,,,,0.14212561
,04/09/2007,,,,,,,0.14212561
,05/09/2007,,,,,,,0.14212561
,06/09/2007,,,,,,,0.14212561
,07/09/2007,,,,,,,0.14212561
,10/09/2007,,,,,,,0.14212561
,11/09/2007,,,,,,,0.14212561
,12/09/2007,,,,,,,0.14212561
,13/09/2007,,,,,,,0.14212561
,14/09/2007,,,,,,,0.14212561
,17/09/2007,,,,,,,0.14212561
,18/09/2007,,,,,,,0.14212561
,19/09/2007,,,,,,,0.14212561
,20/09/2007,,,,,,,0.14212561
,21/09/2007,,,,,,,0.14212561
,24/09/2007,,,,,,,0.14212561
,25/09/2007,,,,,,,0.14212561
,26/09/2007,,,,,,,0.14212561
,27/09/2007,,,,,,,0.14212561
,28/09/2007,,,,,,,0.14212561
,01/10/2007,,,,,,,0.14212561
,02/10/2007,,,,,,,0.14212561
,03/10/2007,,,,,,,0.14212561
,04/10/2007,,,,,,,0.14212561
,05/10/2007,,,,,,,0.14212561
,08/10/2007,,,,,,,0.14212561
,09/10/2007,,,,,,,0.14212561
,10/10/2007,,,,,,,0.14212561
,11/10/2007,,,,,,,0.14212561
,12/10/2007,,,,,,,0.14212561
,15/10/2007,,,,,,,0.14212561
,16/10/2007,,,,,,,0.14212561
,17/10/2007,,,,,,,0.14212561
,18/10/2007,,,,,,,0.14212561
,19/10/2007,,,,,,,0.14212561
,22/10/2007,,,,,,,0.14212561
,23/10/2007,,,,,,,0.14212561
,24/10/2007,,,,,,,0.14212561
,25/10/2007,,,,,,,0.14212561
,26/10/2007,,,,,,,0.14212561
,29/10/2007,,,,,,,0.14212561
,30/10/2007,,,,,,,0.14212561
,31/10/2007,,,,,,,0.14212561
,01/11/2007,,,,,,,0.14212561
,02/11/2007,,,,,,,0.14212561
,05/11/2007,,,,,,,0.14212561
,06/11/2007,,,,,,,0.14212561
,07/11/2007,,,,,,,0.14212561
,08/11/2007,,,,,,,0.14212561
,09/11/2007,,,,,,,0.14212561
,12/11/2007,,,,,,,0.14212561
,13/11/2007,,,,,,,0.14212561
,14/11/2007,,,,,,,0.14212561
,15/11/2007,,,,,,,0.14212561
,16/11/2007,,,,,,,0.14212561
,19/11/2007,,,,,,,0.14212561
,20/11/2007,,,,,,,0.14212561
,21/11/2007,,,,,,,0.14212561
,23/11/2007,,,,,,,0.14212561
,26/11/2007,,,,,,,0.14212561
,27/11/2007,,,,,,,0.14212561
,28/11/2007,,,,,,,0.14212561
,29/11/2007,,,,,,,0.14212561
,30/11/2007,,,,,,,0.14212561
,03/12/2007,,,,,,,0.14212561
,04/12/2007,,,,,,,0.14212561
,05/12/2007,,,,,,,0.14212561
,06/12/2007,,,,,,,0.14212561
,07/12/2007,,,,,,,0.14212561
,10/12/2007,,,,,,,0.14212561
,11/12/2007,,,,,,,0.14212561
,12/12/2007,,,,,,,0.14212561
,13/12/2007,,,,,,,0.14212561
,14/12/2007,,,,,,,0.14212561
,17/12/2007,,,,,,,0.14212561
,18/12/2007,,,,,,,0.14212561
,19/12/2007,,,,,,,0.14212561
,20/12/2007,,,,,,,0.14212561
,21/12/2007,,,,,,,0.14212561
,24/12/2007,,,,,,,0.14212561
,26/12/2007,,,,,,,0.14212561
,27/12/2007,,,,,,,0.14212561
,28/12/2007,,,,,,,0.14212561
,31/12/2007,,,,,,,0.14212561
,02/01/2008,,,,,,,0.14212561
,03/01/2008,,,,,,,0.14212561
,04/01/2008,,,,,,,0.14212561
,07/01/2008,,,,,,,0.14212561
,08/01/2008,,,,,,,0.14212561
,09/01/2008,,,,,,,0.14212561
,10/01/2008,,,,,,,0.14212561
,11/01/2008,,,,,,,0.14212561
,14/01/2008,,,,,,,0.14212561
,15/01/2008,,,,,,,0.14212561
,16/01/2008,,,,,,,0.14212561
,17/01/2008,,,,,,,0.14212561
,18/01/2008,,,,,,,0.14212561
,22/01/2008,,,,,,,0.14212561
,23/01/2008,,,,,,,0.14212561
,24/01/2008,,,,,,,0.14212561
,25/01/2008,,,,,,,0.14212561
,28/01/2008,,,,,,,0.14212561
,29/01/2008,,,,,,,0.14212561
,30/01/2008,,,,,,,0.14212561
,31/01/2008,,,,,,,0.14212561
,01/02/2008,,,,,,,0.14212561
,04/02/2008,,,,,,,0.14212561
,05/02/2008,,,,,,,0.14212561
,06/02/2008,,,,,,,0.14212561
,07/02/2008,,,,,,,0.14212561
,08/02/2008,,,,,,,0.14212561
,11/02/2008,,,,,,,0.14212561
,12/02/2008,,,,,,,0.14212561
,13/02/2008,,,,,,,0.14212561
,14/02/2008,,,,,,,0.14212561
,15/02/2008,,,,,,,0.14212561
,19/02/2008,,,,,,,0.14212561
,20/02/2008,,,,,,,0.14212561
,21/02/2008,,,,,,,0.14212561
,22/02/2008,,,,,,,0.14212561
,25/02/2008,,,,,,,0.14212561
,26/02/2008,,,,,,,0.14212561
,27/02/2008,,,,,,,0.14212561
,27/02/2008,,,,,,,0.131390489
,28/02/2008,,,,,,,0.131390489
,29/02/2008,,,,,,,0.131390489
,03/03/2008,,,,,,,0.131390489
,04/03/2008,,,,,,,0.131390489
,05/03/2008,,,,,,,0.131390489
,06/03/2008,,,,,,,0.131390489
,07/03/2008,,,,,,,0.131390489
,10/03/2008,,,,,,,0.131390489
,11/03/2008,,,,,,,0.131390489
,12/03/2008,,,,,,,0.131390489
,13/03/2008,,,,,,,0.131390489
,14/03/2008,,,,,,,0.131390489
,17/03/2008,,,,,,,0.131390489
,17/03/2008,,,,,,,0.203145306
,18/03/2008,,,,,,,0.203145306
,19/03/2008,,,,,,,0.203145306
,20/03/2008,,,,,,,0.203145306
,24/03/2008,,,,,,,0.203145306
,25/03/2008,,,,,,,0.203145306
,26/03/2008,,,,,,,0.203145306
,27/03/2008,,,,,,,0.203145306
,28/03/2008,,,,,,,0.203145306
,31/03/2008,,,,,,,0.203145306
,01/04/2008,,,,,,,0.203145306
,02/04/2008,,,,,,,0.203145306
,03/04/2008,,,,,,,0.203145306
,04/04/2008,,,,,,,0.203145306
,07/04/2008,,,,,,,0.203145306
,08/04/2008,,,,,,,0.203145306
,09/04/2008,,,,,,,0.203145306
,10/04/2008,,,,,,,0.203145306
,11/04/2008,,,,,,,0.203145306
,14/04/2008,,,,,,,0.203145306
,15/04/2008,,,,,,,0.203145306
